points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
82,0.004,0.0,0.003,0.0,1.2261,0.0
7,0.003,0.003,0.009,0.006,4.0442,7190.8428
14,0.006,0.001,0.005,0.001,3.0628,6383.0064
21,0.017,0.008,0.012,0.006,3.9708,8116.0854
28,0.006,0.01,0.005,0.008,3.3308,6889.6166
35,0.036,0.016,0.027,0.012,4.1905,7254.6192
