points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
176,0.292,0.01,0.515,0.007,2.2882,0
8,0.204,0.009,0.406,0.012,3.486,4291.0848
16,0.22,0.025,0.421,0.034,3.9134,4487.7236
24,0.222,0.037,0.418,0.049,3.5268,4851.539
32,0.235,0.039,0.433,0.052,3.6777,4810.5542
40,0.159,0.04,0.32,0.074,6.1378,5843.9057
