points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
70,0.414,0.204,0.397,0.161,20.1237,0.0
7,0.295,0.299,0.262,0.264,4.8494,2434.8486
14,0.491,0.345,0.422,0.297,11.4221,2907.3142
21,0.447,0.215,0.381,0.181,17.1854,3924.3349
28,0.392,0.197,0.349,0.176,20.1366,3872.554
35,0.309,0.094,0.292,0.089,24.7171,4673.3125
