points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
65,0.322,0.001,0.242,0.001,0.7259,0.0
7,0.044,0.015,0.022,0.013,2.8938,5164.8071
14,0.036,0.026,0.023,0.016,7.592,6612.3477
21,0.115,0.08,0.082,0.065,3.2062,5738.7664
28,0.078,0.037,0.051,0.028,3.2213,6241.6889
35,0.074,0.032,0.046,0.022,3.3679,5671.1964
