points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
431,0.027,0.005,0.019,0.004,0.2063,0.0
9,0.004,0.002,0.002,0.001,0.6542,1437.7049
18,0.007,0.015,0.006,0.012,0.7945,1487.8974
27,0.016,0.005,0.011,0.003,1.5695,2330.1698
36,0.03,0.007,0.021,0.005,1.7121,2405.681
45,0.011,0.001,0.007,0.001,1.8101,2287.2551
