points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
136,0.008,0.01,0.006,0.008,193.6768,0
8,0.088,0.011,0.078,0.012,16.7312,4522.6743
16,0.021,0.017,0.017,0.013,20.8883,5271.8108
24,0.058,0.03,0.045,0.023,25.4929,7127.6011
32,0.008,0.009,0.007,0.007,27.7763,5804.1272
40,0.046,0.022,0.038,0.019,40.4208,6827.4654
