points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.012,0.008,0.035,0.031,0.7413,0.0
10,0.045,0.014,0.048,0.015,2.7514,4508.3249
20,0.03,0.006,0.031,0.006,4.836,4771.5546
30,0.027,0.002,0.028,0.002,4.8914,5431.3199
40,0.019,0.004,0.022,0.006,5.4673,5341.6566
50,0.02,0.008,0.024,0.008,6.2207,6137.4913
