points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.007,0.0,0.004,0.0,2.1759,0.0
7,0.002,0.005,0.001,0.002,8.9077,15363.3777
14,0.006,0.004,0.003,0.002,9.2042,15277.4678
21,0.003,0.006,0.003,0.001,10.3879,15687.9615
28,0.003,0.003,0.004,0.002,8.1454,16611.7371
35,0.006,0.003,0.004,0.002,8.531,17188.1919
