points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
277,0.029,0.018,0.021,0.013,0.4239,0.0
9,0.012,0.017,0.009,0.012,0.8715,1819.4174
18,0.01,0.023,0.008,0.019,1.0056,1974.3556
27,0.022,0.017,0.018,0.014,0.9669,1887.8838
36,0.027,0.002,0.02,0.002,1.8563,2078.7721
45,0.03,0.003,0.022,0.002,1.7533,2018.7008
