points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
136,0.122,0.028,0.092,0.02,139.6399,0
8,0.12,0.034,0.111,0.037,13.4544,4699.681
16,0.07,0.04,0.054,0.029,20.7896,5365.188
24,0.091,0.038,0.069,0.029,23.2189,5630.1351
32,0.109,0.051,0.083,0.038,28.6469,5821.1241
40,0.119,0.055,0.091,0.042,33.4473,6584.2446
