points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.354,0.115,0.481,0.019,34.8016,0.0
7,0.34,0.039,0.446,0.067,18.4857,3341.7481
14,0.393,0.038,0.48,0.045,19.1504,3620.0426
21,0.346,0.022,0.459,0.032,18.3458,3704.2731
28,0.355,0.011,0.455,0.029,20.2211,4145.0838
35,0.328,0.017,0.452,0.034,23.9428,3959.324
