points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
500,0.006,0.011,0.004,0.008,291.4621,0.0
9,-0.002,0.001,-0.002,0.001,3.3342,1239.8043
18,-0.002,0.001,-0.002,0.001,4.3097,1458.2238
27,-0.001,0.001,-0.0,0.001,5.5159,2048.0318
36,-0.0,0.001,0.006,0.006,5.7914,1814.3641
45,0.001,0.002,0.012,0.013,6.3685,1696.4429
