points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
300,0.223,0.017,0.401,0.018,1628.6887,0
9,0.091,0.029,0.197,0.059,50.0682,4376.8421
18,0.126,0.047,0.268,0.094,60.5503,5442.8924
27,0.141,0.034,0.288,0.057,62.6156,5344.7217
36,0.148,0.024,0.304,0.04,66.0832,5782.0506
45,0.161,0.028,0.326,0.045,73.156,6673.9946
