points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
128,0.293,0.024,0.515,0.015,2.8065,0.0
8,0.141,0.007,0.297,0.024,4.7457,6592.6035
16,0.198,0.041,0.401,0.076,3.6925,5848.5097
24,0.188,0.045,0.388,0.082,5.0471,6673.8443
32,0.197,0.038,0.412,0.065,5.3467,6591.3408
40,0.242,0.031,0.456,0.044,5.9793,7524.8705
