points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
84,0.395,0.026,0.305,0.023,1.6191,0.0
7,0.253,0.104,0.218,0.094,4.0193,7052.7059
14,0.24,0.142,0.187,0.11,4.7995,6972.9292
21,0.262,0.116,0.2,0.088,4.2215,8483.9604
28,0.284,0.106,0.218,0.082,4.4282,7383.7401
35,0.349,0.021,0.271,0.02,4.2365,9356.1389
