points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.118,0.059,0.119,0.049,1548.3677,0.0
10,0.052,0.04,0.077,0.059,10.5848,2866.5624
20,0.056,0.038,0.061,0.041,16.966,3531.3494
30,0.037,0.018,0.041,0.021,20.675,3518.0774
40,0.052,0.012,0.055,0.016,24.1343,3557.4472
50,0.063,0.018,0.061,0.016,24.1363,3694.4265
