points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
286,0.592,0.243,0.566,0.227,100.5118,0
9,0.371,0.228,0.339,0.205,0.6656,364.4959
18,0.535,0.091,0.522,0.083,0.6266,354.0336
27,0.441,0.111,0.44,0.121,0.6981,375.8604
36,0.405,0.074,0.371,0.053,0.9371,415.6561
45,0.729,0.057,0.687,0.054,1.0614,406.1245
