9,0.09161907975077732,0.10080806311657095,0.13554144847055677,0.15069412202991725,0.03341701830189986,0.02807282966583623
18,0.18676155489038662,0.1987226953576757,0.19639071782028222,0.17704753381893693,0.16992348777635174,0.002547555610493135
27,0.17078011059431078,0.1803321398848658,0.18641901070938766,0.17205910058958476,0.19854976343189748,0.06484650616127483
36,0.16081714030055766,0.16689319871282082,0.17929158540526796,0.18621588499609593,0.19968053050450796,0.18323860135084985
45,0.14818418583751125,0.15727807884788353,0.18478741221448047,0.17953435179017058,0.1882623537184412,0.20283874556643172
