points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
128,0.818,0.101,0.831,0.055,675.8907,0.0
8,0.072,0.113,0.089,0.137,320.5883,37914.9417
16,0.181,0.265,0.2,0.273,289.2005,37255.4225
24,0.218,0.294,0.235,0.31,299.6571,32244.7522
32,0.262,0.327,0.277,0.337,344.4309,22317.5444
40,0.279,0.346,0.297,0.358,304.2943,23154.7347
