points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.45,0.108,0.481,0.034,21.3644,0.0
7,0.398,0.116,0.383,0.111,10.7241,3501.6926
14,0.364,0.097,0.416,0.079,10.3251,3989.8721
21,0.343,0.055,0.344,0.049,9.2269,3691.3118
28,0.457,0.012,0.441,0.028,14.6032,3852.9938
35,0.451,0.042,0.447,0.044,15.8339,4060.6528
