points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
270,0.254,0.01,0.476,0.012,2.3851,0.0
9,0.193,0.059,0.38,0.086,3.9072,4923.099
18,0.207,0.051,0.404,0.087,3.9324,5989.8278
27,0.236,0.029,0.445,0.042,3.9979,6263.5176
36,0.251,0.009,0.465,0.01,7.0346,7693.1571
45,0.254,0.002,0.476,0.003,6.7482,7629.7383
