points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.006,0.001,0.003,0.001,151.9217,0
7,0.003,0.004,0.006,0.006,41.6698,15874.4535
14,0.006,0.004,0.001,0.001,48.9744,16126.6524
21,0.003,0.004,0.005,0.001,62.1123,15234.4535
28,0.007,0.005,0.007,0.002,45.2981,14241.7323
35,0.008,0.004,0.007,0.003,41.5184,11941.4171
