points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
7,0.107,0.07,0.18,0.131,766.0185,59268.2545
14,0.126,0.071,0.229,0.136,851.5665,62137.4119
21,0.153,0.054,0.27,0.118,800.6294,59245.1179
28,0.145,0.056,0.282,0.116,862.838,55228.1601
35,0.16,0.05,0.28,0.118,1011.5773,58568.3159
