points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
900,0.083,0.02,0.14,0.018,1540.6408,0
10,0.019,0.013,0.034,0.016,6.2875,1563.9487
20,0.057,0.024,0.077,0.031,8.0688,2717.7271
30,0.072,0.018,0.112,0.027,8.8251,2335.5551
40,0.074,0.009,0.123,0.022,10.6669,3369.0638
50,0.076,0.009,0.124,0.022,12.6413,4011.4697
