points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
96,0.166,0.095,0.091,0.064,0.1562,0
7,0.148,0.02,0.081,0.018,0.6834,1338.1058
14,0.219,0.094,0.137,0.058,0.7577,1680.5115
21,0.131,0.043,0.072,0.011,0.6281,1433.0816
28,0.156,0.008,0.084,0.006,0.6756,1329.8085
35,0.164,0.003,0.091,0.002,0.7241,1632.6528
