points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.297,0.045,0.406,0.007,0.901,0.0
7,0.39,0.021,0.374,0.038,2.3109,3283.1708
14,0.222,0.013,0.316,0.016,1.7539,3617.1015
21,0.289,0.032,0.3,0.041,1.9158,3059.8451
28,0.329,0.038,0.385,0.015,2.0324,3380.4768
35,0.353,0.018,0.402,0.005,2.2238,3405.4487
