points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.305,0.112,0.409,0.011,0.8255,0.0
7,0.302,0.045,0.393,0.031,2.3427,3264.4148
14,0.246,0.05,0.358,0.057,1.885,4555.5785
21,0.272,0.037,0.346,0.059,1.9511,3408.4316
28,0.356,0.039,0.402,0.016,2.2836,3882.2065
35,0.302,0.018,0.399,0.012,2.0674,3793.3577
