points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
234,-0.005,0.0,-0.006,0.0,0.1695,0.0
8,-0.005,0.001,-0.006,0.001,0.3943,649.122
16,-0.003,0.003,-0.004,0.002,0.3778,805.8926
24,0.001,0.01,-0.001,0.008,0.3873,743.0994
32,-0.002,0.0,-0.002,0.0,0.3613,712.4274
40,-0.007,0.0,-0.005,0.0,0.6729,775.4579
