points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
286,0.266,0.317,0.281,0.281,90.079,0.0
9,0.38,0.263,0.342,0.251,0.5725,392.1176
18,0.222,0.078,0.235,0.066,0.5847,364.1731
27,0.107,0.071,0.104,0.057,0.844,379.9319
36,0.202,0.031,0.179,0.029,1.0403,391.8233
45,0.137,0.032,0.103,0.027,1.2653,412.5855
