points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.048,0.026,0.05,0.019,0.7132,0.0
10,0.034,0.02,0.034,0.017,2.8844,5083.567
20,0.035,0.016,0.034,0.016,5.9306,5939.3375
30,0.036,0.007,0.038,0.008,5.8619,6636.6941
40,0.047,0.014,0.046,0.011,5.2983,5526.3021
50,0.051,0.013,0.05,0.01,5.8862,6171.7818
