points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
300,0.162,0.022,0.297,0.021,2169.2262,0
9,0.106,0.043,0.2,0.072,52.8703,4462.838
18,0.12,0.046,0.217,0.082,54.6543,5765.4775
27,0.127,0.036,0.236,0.061,58.2176,4714.9986
36,0.136,0.026,0.257,0.032,65.0054,7480.8883
45,0.14,0.014,0.263,0.015,66.3894,7191.3155
