points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
431,0.031,0.016,0.028,0.023,489.4296,0.0
9,0.015,0.012,0.01,0.009,3.0315,1867.2573
18,0.004,0.007,0.003,0.006,4.1013,1455.8005
27,0.012,0.01,0.008,0.008,5.2027,1915.4549
36,0.003,0.01,0.002,0.008,6.6997,2392.2257
45,0.004,0.009,0.003,0.007,6.8287,1665.1177
