points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.366,0.138,0.38,0.049,22.3582,0
7,0.421,0.017,0.308,0.019,9.2795,3155.2883
14,0.359,0.065,0.361,0.05,8.7805,3125.699
21,0.326,0.081,0.309,0.077,11.0358,3661.334
28,0.357,0.005,0.338,0.025,10.5517,3172.0821
35,0.365,0.01,0.353,0.027,12.4085,3627.4931
