points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
131,0.445,0.055,0.622,0.031,656.5587,0
8,0.097,0.013,0.208,0.013,217.2176,13971.9271
16,0.183,0.068,0.312,0.107,155.5671,9733.8286
24,0.307,0.106,0.437,0.13,153.4767,9041.3931
32,0.325,0.083,0.479,0.11,151.7541,8133.8901
40,0.438,0.106,0.582,0.109,162.0309,8347.7372
