points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.459,0.092,0.463,0.019,0.7282,0.0
7,0.398,0.116,0.383,0.111,2.0989,3453.0418
14,0.269,0.076,0.332,0.063,1.9661,3667.7697
21,0.191,0.022,0.222,0.026,1.5356,3369.0929
28,0.474,0.004,0.419,0.014,2.173,3723.4323
35,0.431,0.044,0.432,0.045,2.0886,3596.5587
