points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
150,0.001,0.002,0.013,0.022,285.0756,0.0
8,0.054,0.041,0.052,0.038,2.3166,1391.9205
16,0.148,0.166,0.128,0.14,3.569,1550.0153
24,0.002,0.009,0.002,0.008,4.0287,1267.3955
32,0.002,0.006,0.007,0.01,6.0156,1266.101
40,0.003,0.01,0.009,0.012,6.5422,1453.2098
