points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
1639,0.147,0.031,0.219,0.041,2.6684,0
11,0.073,0.065,0.081,0.072,8.3893,5854.2538
22,0.121,0.067,0.157,0.086,7.0481,5877.1373
33,0.13,0.081,0.182,0.103,7.1774,6303.5716
44,0.15,0.035,0.212,0.049,7.6645,6471.3624
55,0.135,0.017,0.202,0.031,8.0029,6835.5546
