points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
345,0.784,0.189,0.813,0.119,0.2916,0
9,0.388,0.006,0.479,0.021,1.0653,1916.3633
18,0.414,0.047,0.444,0.038,1.049,1907.648
27,0.549,0.088,0.605,0.11,1.0778,2034.9549
36,0.626,0.128,0.671,0.137,2.585,3008.6228
45,0.706,0.088,0.706,0.084,2.1588,3408.4439
