points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.286,0.058,0.445,0.012,1.1828,0
7,0.357,0.04,0.455,0.033,2.1989,3935.0239
14,0.256,0.031,0.428,0.045,1.9121,3102.5622
21,0.279,0.01,0.414,0.04,2.0217,3309.7845
28,0.262,0.017,0.433,0.007,2.2512,3635.6125
35,0.291,0.016,0.439,0.014,2.5776,4066.0322
