points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
720,0.001,0.0,0.02,0.003,0.3047,0.0
10,0.014,0.009,0.027,0.008,2.3823,4312.0619
20,0.004,0.004,0.023,0.011,5.4758,4703.6776
30,0.0,0.001,0.017,0.015,5.7423,5224.85
40,0.001,0.001,0.02,0.017,6.1749,5444.3502
50,0.001,0.001,0.019,0.016,6.0233,6200.2595
