points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.426,0.0,0.394,0.0,0.5364,0.0
7,0.352,0.034,0.275,0.041,1.9537,2889.8102
14,0.256,0.014,0.28,0.007,1.6877,3013.4545
21,0.269,0.073,0.217,0.059,1.6557,3264.7013
28,0.402,0.049,0.35,0.068,1.918,3578.3069
35,0.426,0.041,0.378,0.031,1.9432,3309.3758
