points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
80,0.29,0.104,0.399,0.012,41.7427,0.0
7,0.387,0.02,0.374,0.038,21.1156,3456.7383
14,0.265,0.042,0.343,0.03,15.043,3149.0889
21,0.315,0.029,0.357,0.053,18.1903,3426.6367
28,0.333,0.04,0.385,0.013,23.2963,3904.7102
35,0.298,0.038,0.394,0.004,22.6547,3462.9632
