points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
144,0.743,0.067,0.842,0.029,0.2008,0.0
8,0.561,0.052,0.701,0.057,0.6655,1205.6802
16,0.692,0.066,0.804,0.069,0.6504,1286.4374
24,0.628,0.117,0.751,0.104,0.699,1339.8394
32,0.683,0.002,0.803,0.008,0.6599,1358.3592
40,0.72,0.014,0.831,0.013,0.7161,1496.2489
