points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
144,0.72,0.06,0.832,0.029,0.1999,0
8,0.524,0.082,0.677,0.077,0.6074,1114.3266
16,0.685,0.062,0.802,0.056,0.6663,1185.0606
24,0.661,0.033,0.769,0.028,0.7269,1221.7365
32,0.698,0.001,0.82,0.001,0.6642,1236.1056
40,0.723,0.001,0.84,0.001,0.6917,1502.6967
