points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
470,0.118,0.008,0.208,0.031,0.0918,0
9,0.1,0.008,0.184,0.006,0.2377,447.9973
18,0.117,0.005,0.228,0.008,0.2169,388.151
27,0.123,0.002,0.233,0.009,0.5058,629.735
36,0.12,0.005,0.217,0.002,0.535,594.0348
45,0.119,0.001,0.203,0.003,0.5284,593.1167
