points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
70,0.697,0.051,0.626,0.042,34.6344,0
7,0.285,0.243,0.252,0.204,8.5786,3658.731
14,0.427,0.21,0.353,0.171,11.5246,3656.2463
21,0.534,0.182,0.448,0.151,14.8312,3697.4999
28,0.497,0.076,0.441,0.082,19.9103,3459.1659
35,0.501,0.027,0.46,0.021,23.3752,3807.1591
