points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
637,-0.007,0.001,-0.004,0.002,0.1115,0.0
10,-0.003,0.003,-0.003,0.002,0.3841,749.4935
20,-0.004,0.01,-0.002,0.008,0.4138,790.1559
30,-0.004,0.002,-0.001,0.0,0.9683,1067.9616
40,-0.003,0.001,-0.001,0.002,0.8961,1003.5781
50,-0.006,0.001,-0.003,0.0,1.0197,1117.2381
