points,adj_rand_mean,adj_rand_std,adj_mut_mean,adj_mut_std,run_time,run_time_base
637,0.075,0.042,0.045,0.029,0.099,0
10,0.05,0.014,0.028,0.009,0.378,655.8652
20,0.104,0.004,0.065,0.003,0.4196,708.6428
30,0.107,0.0,0.068,0.0,0.8424,1003.217
40,0.107,0.0,0.068,0.0,0.8731,925.7362
50,0.107,0.0,0.068,0.0,0.9523,999.7094
