9,0.298519533852562,0.2957876045485164,0.2921375799908849,0.2886788731542472,0.2595686809688156,0.2153366518758928
18,0.25026007212017964,0.2530948100988214,0.25100827577140145,0.26547010201531485,0.2629586054845768,0.17422367146784012
27,0.2422678798459871,0.24216083705830332,0.24262748692644892,0.24337263989428598,0.21752180201985816,0.09115469008345561
36,0.27580483163004355,0.27630394041315676,0.27447060192778866,0.26884225607780327,0.25360642882766576,0.13139731077914524
45,0.27360406833631906,0.2735479991634169,0.27421876711145504,0.25967093032673305,0.26346471254111986,0.17156024729113087
